Loan_ID,Married,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Status,Loan_Amount_Term_org,total_hh_inc,total_pp_hh,avg_inc_hh_d,interest_rate,EMI,EMI_exp,loan_exp,EMI_avg,loan_avg,Long_Term_Loan,Medium_Term_Loan,Short_term_Loan,Very_Long_Term_Loan,Credit_History_Bad,Credit_History_Good,Rural,Semiurban,Urban,Female,Male,Graduate,Not Graduate,self_employed_No,self_employed_Unknown,self_employed_Yes,0,1,2,3
LP001864,1,4931,0.0,128000.0,0,360.0,4931.0,4,1232.75,0.13,16640.0,3.37456905293044,25.958223484080307,4160.0,32000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001865,1,6083,4250.0,330000.0,1,360.0,10333.0,3,3444.3333333333335,0.11,36300.0,3.513016548920933,31.93651408109939,12100.0,110000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001868,0,2060,2209.0,134000.0,1,360.0,4269.0,2,2134.5,0.1,13400.000000000016,3.1389084094635784,31.389084094635745,6700.000000000008,67000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001870,0,3481,0.0,155000.0,0,36.0,3481.0,2,1740.5,0.09,14606.432745854914,4.196045028972971,44.52743464521689,7303.216372927457,77500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001871,0,7200,0.0,120000.0,1,360.0,7200.0,1,7200.0,0.1,12000.000000000015,1.6666666666666687,16.666666666666668,12000.000000000015,120000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001872,0,5166,0.0,128000.0,1,360.0,5166.0,1,5166.0,0.09,11520.000000000387,2.2299651567945,24.77739063104917,11520.000000000387,128000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001875,0,4095,3447.0,151000.0,1,360.0,7542.0,2,3771.0,0.1,15100.00000000002,2.0021214531954414,20.02121453195439,7550.00000000001,75500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001877,1,4708,1387.0,150000.0,1,360.0,6095.0,4,1523.75,0.11,16500.0,2.7071369975389663,24.61033634126333,4125.0,37500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001882,1,4333,1811.0,160000.0,1,360.0,6144.0,5,1228.8,0.14,22400.000000000004,3.645833333333334,26.041666666666668,4480.000000000001,32000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP001883,0,3418,0.0,135000.0,0,360.0,3418.0,1,3418.0,0.1,13500.000000000016,3.949678174370982,39.496781743709775,13500.000000000016,135000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP001884,0,2876,1560.0,90000.0,1,360.0,4436.0,3,1478.6666666666667,0.1,9000.000000000011,2.0288548241659177,20.288548241659154,3000.0000000000036,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001888,0,3237,0.0,30000.0,1,360.0,3237.0,1,3237.0,0.1,3000.0000000000036,0.926784059314181,9.267840593141798,3000.0000000000036,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001891,1,11146,0.0,136000.0,1,360.0,11146.0,1,11146.0,0.1,13600.000000000018,1.220168670375024,12.201686703750225,13600.000000000018,136000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001892,0,2833,1857.0,126000.0,1,360.0,4690.0,2,2345.0,0.1,12600.000000000015,2.686567164179108,26.865671641791046,6300.000000000007,63000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001894,1,2620,2223.0,150000.0,1,360.0,4843.0,2,2421.5,0.11,16500.0,3.40697914515796,30.97253768325418,8250.0,75000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001896,1,3900,0.0,90000.0,1,360.0,3900.0,3,1300.0,0.1,9000.000000000011,2.3076923076923106,23.076923076923077,3000.0000000000036,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001900,1,2750,1842.0,115000.0,1,360.0,4592.0,3,1530.6666666666667,0.1,11500.000000000015,2.504355400696867,25.04355400696864,3833.333333333338,38333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001903,1,3993,3274.0,207000.0,1,360.0,7267.0,2,3633.5,0.11,22770.0,3.133342507224439,28.48493188385854,11385.0,103500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001904,1,3103,1300.0,80000.0,1,360.0,4403.0,2,2201.5,0.1,8000.00000000001,1.816942993413584,18.169429934135817,4000.000000000005,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001907,1,14583,0.0,436000.0,1,360.0,14583.0,1,14583.0,0.11,47960.0,3.2887608859631077,29.89782623602825,47960.0,436000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001908,1,4100,0.0,124000.0,1,360.0,4100.0,1,4100.0,0.1,12400.000000000016,3.024390243902443,30.24390243902439,12400.000000000016,124000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001910,0,4053,2426.0,158000.0,0,360.0,6479.0,3,2159.6666666666665,0.13,20540.0,3.170242321345887,24.386479394968358,6846.666666666667,52666.666666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001914,1,3927,800.0,112000.0,1,360.0,4727.0,2,2363.5,0.1,11200.000000000015,2.3693674635075133,23.6936746350751,5600.000000000007,56000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001915,1,2301,985.7999878,78000.0,1,180.0,3286.7999878,4,821.69999695,0.09,7020.001286967449,2.135816390721799,23.731288879615956,1755.0003217418623,19500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001917,0,1811,1666.0,54000.0,1,360.0,3477.0,2,1738.5,0.1,5400.000000000007,1.5530629853321851,15.530629853321829,2700.0000000000036,27000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001922,1,20667,0.0,134500.0,0,360.0,20667.0,1,20667.0,0.1,13450.000000000016,0.6507959549039539,6.507959549039532,13450.000000000016,134500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001924,0,3158,3053.0,89000.0,1,360.0,6211.0,2,3105.5,0.1,8900.000000000011,1.4329415553051057,14.329415553051039,4450.0000000000055,44500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001925,0,2600,1717.0,99000.0,0,300.0,4317.0,2,2158.5,0.09,8910.000000052714,2.0639332870170755,22.932592077831828,4455.000000026357,49500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP001926,1,3704,2000.0,120000.0,1,360.0,5704.0,2,2852.0,0.1,12000.000000000015,2.103786816269287,21.037868162692845,6000.000000000007,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001931,0,4124,0.0,115000.0,1,360.0,4124.0,1,4124.0,0.1,11500.000000000015,2.788554801163922,27.885548011639184,11500.000000000015,115000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001935,0,9508,0.0,187000.0,1,360.0,9508.0,1,9508.0,0.11,20570.0,2.1634413125788807,19.667648296171645,20570.0,187000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001936,1,3075,2416.0,139000.0,1,360.0,5491.0,2,2745.5,0.1,13900.000000000016,2.5314150427973074,25.314150427973047,6950.000000000008,69500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001938,1,4400,0.0,127000.0,0,360.0,4400.0,3,1466.6666666666667,0.13,16510.0,3.7522727272727274,28.863636363636363,5503.333333333333,42333.333333333336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001940,1,3153,1560.0,134000.0,1,360.0,4713.0,4,1178.25,0.1,13400.000000000016,2.843199660513477,28.431996605134735,3350.000000000004,33500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP001945,0,5417,0.0,143000.0,0,480.0,5417.0,1,5417.0,0.14,20020.000000000004,3.6957725678419795,26.398375484585564,20020.000000000004,143000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001947,1,2383,3334.0,172000.0,1,360.0,5717.0,2,2858.5,0.11,18920.0,3.309428021689697,30.085709288088157,9460.0,86000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001949,1,4416,1250.0,110000.0,1,360.0,5666.0,5,1133.2,0.1,11000.000000000013,1.9414048711613154,19.41404871161313,2200.0000000000027,22000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
LP001953,1,6875,0.0,200000.0,1,360.0,6875.0,2,3437.5,0.11,22000.0,3.2,29.09090909090909,11000.0,100000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001954,1,4666,0.0,135000.0,1,360.0,4666.0,2,2333.0,0.1,13500.000000000016,2.893270467209605,28.932704672096015,6750.000000000008,67500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001955,0,5000,2541.0,151000.0,0,480.0,7541.0,2,3770.5,0.1,15100.0,2.0023869513327144,20.023869513327146,7550.0,75500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001963,1,2014,2925.0,113000.0,0,360.0,4939.0,3,1646.3333333333333,0.1,11300.000000000015,2.2879125329014,22.87912532901397,3766.6666666666715,37666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001964,1,1800,2934.0,93000.0,0,360.0,4734.0,2,2367.0,0.13,12090.0,2.5538656527249683,19.64512040557668,6045.0,46500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001972,1,2875,1750.0,105000.0,1,360.0,4625.0,2,2312.5,0.1,10500.000000000013,2.270270270270273,22.7027027027027,5250.000000000006,52500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001974,0,5000,0.0,132000.0,1,360.0,5000.0,1,5000.0,0.1,13200.000000000018,2.6400000000000037,26.4,13200.000000000018,132000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001977,1,1625,1803.0,96000.0,1,360.0,3428.0,3,1142.6666666666667,0.1,9600.000000000013,2.800466744457413,28.004667444574096,3200.000000000004,32000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP001978,0,4000,2500.0,140000.0,1,360.0,6500.0,2,3250.0,0.1,14000.000000000016,2.1538461538461564,21.53846153846154,7000.000000000008,70000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001990,0,2000,0.0,113000.0,0,360.0,2000.0,1,2000.0,0.1,11300.000000000015,5.6500000000000075,56.5,11300.000000000015,113000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001993,0,3762,1666.0,135000.0,1,360.0,5428.0,2,2714.0,0.1,13500.000000000016,2.4871039056742843,24.871039056742816,6750.000000000008,67500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001994,0,2400,1863.0,104000.0,0,360.0,4263.0,2,2131.5,0.13,13520.000000000002,3.171475486746423,24.39596528266479,6760.000000000001,52000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001996,0,20233,0.0,480000.0,0,360.0,20233.0,1,20233.0,0.11,52800.0,2.6095981811891464,23.72361982899224,52800.0,480000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP001998,1,7667,0.0,185000.0,1,360.0,7667.0,3,2555.6666666666665,0.11,20350.0,2.654232424677188,24.129385678883526,6783.333333333333,61666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002002,0,2917,0.0,84000.0,1,360.0,2917.0,1,2917.0,0.1,8400.000000000011,2.879670894754889,28.79670894754885,8400.000000000011,84000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002004,0,2927,2405.0,111000.0,1,360.0,5332.0,2,2666.0,0.1,11100.000000000015,2.0817704426106554,20.817704426106527,5550.000000000007,55500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002006,0,2507,0.0,56000.0,1,360.0,2507.0,1,2507.0,0.1,5600.000000000007,2.2337455125648216,22.337455125648184,5600.000000000007,56000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002008,1,5746,0.0,144000.0,1,84.0,5746.0,3,1915.3333333333333,0.08,11537.969414326248,2.0080002461410107,25.06091193873999,3845.989804775416,48000.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002024,1,2473,1843.0,159000.0,0,360.0,4316.0,2,2158.0,0.11,17490.0,4.052363299351251,36.83966635773864,8745.0,79500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002031,1,3399,1640.0,111000.0,1,180.0,5039.0,3,1679.6666666666667,0.09,9990.001831453676,1.982536580959253,22.02818019448303,3330.0006104845584,37000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002035,1,3717,0.0,120000.0,1,360.0,3717.0,3,1239.0,0.1,12000.000000000015,3.228410008071029,32.28410008071025,4000.000000000005,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002036,1,2058,2134.0,88000.0,1,360.0,4192.0,2,2096.0,0.1,8800.000000000011,2.0992366412213768,20.99236641221374,4400.0000000000055,44000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002043,0,3541,0.0,112000.0,1,360.0,3541.0,2,1770.5,0.1,11200.000000000015,3.1629483196837094,31.62948319683705,5600.000000000007,56000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002050,1,10000,0.0,155000.0,0,360.0,10000.0,2,5000.0,0.1,15500.00000000002,1.550000000000002,15.5,7750.00000000001,77500.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002051,1,2400,2167.0,115000.0,1,360.0,4567.0,2,2283.5,0.1,11500.000000000015,2.518064374863152,25.180643748631486,5750.000000000007,57500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002053,1,4342,189.0,124000.0,1,360.0,4531.0,5,906.2,0.1,12400.000000000016,2.736702714632535,27.367027146325313,2480.000000000003,24800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002054,1,3601,1590.0,113000.0,1,360.0,5191.0,4,1297.75,0.1,11300.000000000015,2.1768445386245454,21.768445386245425,2825.0000000000036,28250.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LP002055,0,3166,2985.0,132000.0,1,360.0,6151.0,2,3075.5,0.1,13200.000000000018,2.1459925215412157,21.459925215412127,6600.000000000009,66000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002065,1,15000,0.0,300000.0,1,360.0,15000.0,4,3750.0,0.11,33000.0,2.2,20.0,8250.0,75000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002067,1,8666,4983.0,376000.0,0,360.0,13649.0,3,4549.666666666667,0.13,48880.0,3.5812147410066673,27.547805700051285,16293.333333333334,125333.33333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002068,0,4917,0.0,130000.0,1,360.0,4917.0,1,4917.0,0.13,16900.0,3.437055114907464,26.438885499288183,16900.0,130000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002082,1,5818,2160.0,184000.0,1,360.0,7978.0,2,3989.0,0.1,18400.000000000022,2.306342441714718,23.063424417147154,9200.000000000011,92000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002086,1,4333,2451.0,110000.0,0,360.0,6784.0,2,3392.0,0.1,11000.000000000013,1.6214622641509453,16.214622641509433,5500.000000000006,55000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002087,0,2500,0.0,67000.0,1,360.0,2500.0,1,2500.0,0.1,6700.000000000008,2.6800000000000033,26.8,6700.000000000008,67000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002097,0,4384,1793.0,117000.0,1,360.0,6177.0,3,2059.0,0.1,11700.000000000015,1.8941233608547863,18.94123360854784,3900.000000000005,39000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002098,0,2935,0.0,98000.0,1,360.0,2935.0,1,2935.0,0.1,9800.000000000013,3.339011925042594,33.3901192504259,9800.000000000013,98000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002100,0,2833,0.0,71000.0,1,360.0,2833.0,1,2833.0,0.1,7100.000000000009,2.5061771973173346,25.061771973173315,7100.000000000009,71000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002101,1,63337,0.0,490000.0,1,180.0,63337.0,1,63337.0,0.1,49000.00173585229,0.7736394482822408,7.7363942087563355,49000.00173585229,490000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LP002103,1,9833,1833.0,182000.0,1,180.0,11666.0,3,3888.6666666666665,0.09,16380.003002924046,1.4040804905643791,15.600891479513114,5460.001000974682,60666.666666666664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002106,1,5503,4490.0,70000.0,1,360.0,9993.0,2,4996.5,0.09,6300.000000000212,0.6304413089162626,7.004903432402682,3150.000000000106,35000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
LP002110,1,5250,688.0,160000.0,1,360.0,5938.0,3,1979.3333333333333,0.11,17600.0,2.963960929605928,26.94509936005389,5866.666666666667,53333.333333333336,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LP002112,1,2500,4600.0,176000.0,1,360.0,7100.0,4,1775.0,0.1,17600.000000000022,2.4788732394366226,24.788732394366196,4400.0000000000055,44000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002113,0,1830,0.0,100000.0,0,360.0,1830.0,4,457.5,0.13,12999.999999999998,7.103825136612021,54.6448087431694,3249.9999999999995,25000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002114,0,4160,0.0,71000.0,1,360.0,4160.0,1,4160.0,0.1,7100.000000000009,1.7067307692307714,17.067307692307693,7100.000000000009,71000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002115,1,2647,1587.0,173000.0,0,360.0,4234.0,5,846.8,0.11,19030.0,4.49456778460085,40.859707132735004,3806.0,34600.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002116,0,2378,0.0,46000.0,0,360.0,2378.0,1,2378.0,0.1,4600.0000000000055,1.9343986543313731,19.343986543313708,4600.0000000000055,46000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LP002119,1,4554,1229.0,158000.0,1,360.0,5783.0,3,1927.6666666666667,0.11,17380.0,3.0053605395123637,27.3214594501124,5793.333333333333,52666.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LP002126,1,3173,0.0,74000.0,1,360.0,3173.0,4,793.25,0.1,7400.000000000009,2.3321777497636336,23.321777497636305,1850.0000000000023,18500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
LP002128,1,2583,2330.0,125000.0,1,360.0,4913.0,4,1228.25,0.1,12500.000000000016,2.5442703032770235,25.4427030327702,3125.000000000004,31250.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
